secid,date,low,high,open,close
108105,20110218,1338.12,1344.07,1340.38,1343.01
108105,20110222,1312.33,1338.91,1338.91,1315.44
108105,20110223,1299.55,1317.91,1315.44,1307.4
108105,20110224,1294.26,1310.91,1307.09,1306.1
108105,20110225,1307.34,1320.61,1307.34,1319.88
108105,20110228,1320.55,1329.38,1321.61,1327.22
108105,20110301,1306.14,1332.09,1328.64,1306.33
108105,20110302,1302.58,1314.19,1305.47,1308.44
108105,20110303,1312.37,1332.28,1312.37,1330.97
108105,20110304,1312.59,1331.08,1330.73,1321.15
108105,20110307,1303.99,1327.68,1322.72,1310.13
108105,20110308,1306.86,1325.74,1311.05,1321.82
108105,20110309,1312.27,1323.21,1319.92,1320.02
108105,20110310,1294.21,1315.72,1315.72,1295.11
108105,20110311,1291.99,1308.35,1293.43,1304.28
108105,20110314,1286.37,1301.19,1301.19,1296.39
108105,20110315,1261.12,1288.46,1288.46,1281.87
108105,20110316,1249.05,1280.91,1279.46,1256.88
108105,20110317,1261.61,1278.88,1261.61,1273.72
108105,20110318,1276.18,1288.88,1276.71,1279.2
108105,20110321,1281.65,1300.58,1281.65,1298.38
108105,20110322,1292.7,1299.35,1298.29,1293.77
108105,20110323,1284.05,1300.51,1292.19,1297.54
108105,20110324,1297.74,1311.34,1300.61,1309.66
108105,20110325,1310.15,1319.18,1311.8,1313.8
108105,20110328,1310.19,1319.74,1315.45,1310.19
108105,20110329,1305.26,1319.45,1309.37,1319.44
108105,20110330,1321.89,1331.74,1321.89,1328.26
108105,20110331,1325.03,1329.77,1327.44,1325.83
108105,20110401,1328.89,1337.85,1329.48,1332.41
108105,20110404,1329.1,1336.74,1333.56,1332.87
108105,20110405,1330.03,1338.21,1332.03,1332.63
108105,20110406,1331.09,1339.38,1335.94,1335.54
108105,20110407,1326.56,1338.8,1334.82,1333.51
108105,20110408,1322.94,1339.46,1336.16,1328.17
108105,20110411,1321.06,1333.77,1329.01,1324.46
108105,20110412,1309.51,1321.96,1321.96,1314.16
108105,20110413,1309.19,1321.35,1314.03,1314.41
108105,20110414,1302.42,1316.79,1311.13,1314.52
108105,20110415,1313.68,1322.88,1314.54,1319.68
108105,20110418,1294.7,1313.35,1313.35,1305.14
108105,20110419,1303.97,1312.7,1305.99,1312.62
108105,20110420,1319.12,1332.66,1319.12,1330.36
108105,20110421,1332.83,1337.49,1333.23,1337.38
108105,20110425,1331.47,1337.55,1337.14,1335.25
108105,20110426,1336.75,1349.55,1336.75,1347.24
108105,20110427,1344.25,1357.49,1348.43,1355.66
108105,20110428,1353.6,1361.71,1353.86,1360.48
108105,20110429,1358.69,1364.56,1360.14,1363.61
108105,20110502,1358.59,1370.58,1365.21,1361.22
108105,20110503,1349.52,1360.84,1359.76,1356.62
108105,20110504,1341.5,1355.9,1355.9,1347.32
108105,20110505,1329.17,1348,1344.16,1335.1
108105,20110506,1335.58,1354.36,1340.24,1340.2
108105,20110509,1338.64,1349.44,1340.2,1346.29
108105,20110510,1348.34,1359.44,1348.34,1357.16
108105,20110511,1336.36,1354.51,1354.51,1342.08
108105,20110512,1332.03,1351.05,1339.39,1348.65
108105,20110513,1333.36,1350.47,1348.69,1337.77
108105,20110516,1327.32,1343.33,1334.77,1329.47
108105,20110517,1318.51,1330.42,1326.1,1328.98
108105,20110518,1326.59,1341.82,1328.54,1340.68
108105,20110519,1336.36,1346.82,1342.4,1343.6
108105,20110520,1330.67,1342,1342,1333.27
108105,20110523,1312.88,1333.07,1333.07,1317.37
108105,20110524,1313.87,1323.72,1317.7,1316.28
108105,20110525,1311.8,1325.86,1316.36,1320.47
108105,20110526,1314.41,1328.51,1320.64,1325.69
108105,20110527,1325.69,1334.62,1325.69,1331.1
108105,20110531,1331.1,1345.2,1331.1,1345.2
108105,20110601,1313.71,1345.2,1345.2,1314.55
108105,20110602,1305.61,1318.03,1314.55,1312.94
108105,20110603,1297.9,1312.94,1312.94,1300.16
108105,20110606,1284.72,1300.26,1300.26,1286.17
108105,20110607,1284.74,1296.22,1286.31,1284.94
108105,20110608,1277.42,1287.04,1284.63,1279.56
108105,20110609,1279.63,1294.54,1279.63,1289
108105,20110610,1268.28,1288.6,1288.6,1270.98
108105,20110613,1265.64,1277.04,1271.31,1271.83
108105,20110614,1272.22,1292.5,1272.22,1287.87
108105,20110615,1261.9,1287.87,1287.87,1265.42
108105,20110616,1258.07,1274.11,1265.53,1267.64
108105,20110617,1267.4,1279.82,1268.58,1271.5
108105,20110620,1267.56,1280.42,1271.5,1278.36
108105,20110621,1278.4,1297.62,1278.4,1295.52
108105,20110622,1286.79,1298.61,1295.48,1287.14
108105,20110623,1262.87,1286.6,1286.6,1283.5
108105,20110624,1267.24,1283.93,1283.04,1268.45
108105,20110627,1267.53,1284.91,1268.44,1280.1
108105,20110628,1280.21,1296.8,1280.21,1296.67
108105,20110629,1296.85,1309.21,1296.85,1307.41
108105,20110630,1307.64,1321.97,1307.64,1320.64
108105,20110701,1318.18,1341.01,1320.64,1339.67
108105,20110705,1334.3,1340.89,1339.59,1337.88
108105,20110706,1330.92,1340.94,1337.56,1339.22
108105,20110707,1339.62,1356.48,1339.62,1353.22
108105,20110708,1333.71,1352.39,1352.39,1343.8
108105,20110711,1316.42,1343.31,1343.31,1319.49
108105,20110712,1313.33,1327.17,1319.61,1313.64
108105,20110713,1314.45,1331.48,1314.45,1317.72
108105,20110714,1306.51,1326.88,1317.74,1308.87
108105,20110715,1307.52,1317.7,1308.87,1316.14
108105,20110718,1295.92,1315.94,1315.94,1305.44
108105,20110719,1307.07,1328.14,1307.07,1326.73
108105,20110720,1323.65,1330.43,1328.66,1325.84
108105,20110721,1325.65,1347,1325.65,1343.8
108105,20110722,1336.95,1346.1,1343.8,1345.02
108105,20110725,1331.09,1344.32,1344.32,1337.43
108105,20110726,1329.59,1338.51,1337.39,1331.94
108105,20110727,1303.49,1331.91,1331.91,1304.89
108105,20110728,1299.16,1316.32,1304.84,1300.67
108105,20110729,1282.86,1304.16,1300.12,1292.28
108105,20110801,1274.73,1307.38,1292.59,1286.94
108105,20110802,1254.03,1286.56,1286.56,1254.05
108105,20110803,1234.56,1261.2,1254.25,1260.34
108105,20110804,1199.54,1260.23,1260.23,1200.07
108105,20110805,1168.09,1218.11,1200.28,1199.38
108105,20110808,1119.28,1198.48,1198.48,1119.46
108105,20110809,1101.54,1172.88,1120.23,1172.53
108105,20110810,1118.01,1171.77,1171.77,1120.76
108105,20110811,1121.3,1186.29,1121.3,1172.64
108105,20110812,1170.74,1189.04,1172.87,1178.81
108105,20110815,1178.86,1204.49,1178.86,1204.49
108105,20110816,1180.53,1204.22,1204.22,1192.76
108105,20110817,1184.36,1208.47,1192.89,1193.89
108105,20110818,1131.03,1189.62,1189.62,1140.65
108105,20110819,1122.05,1154.54,1140.47,1123.53
108105,20110822,1121.09,1145.49,1123.55,1123.82
108105,20110823,1122.91,1162.35,1124.36,1162.35
108105,20110824,1156.3,1178.56,1162.16,1177.6
108105,20110825,1155.47,1190.68,1176.69,1159.27
108105,20110826,1135.91,1181.23,1158.85,1176.8
108105,20110829,1177.91,1210.28,1177.91,1210.08
108105,20110830,1195.77,1220.1,1209.76,1212.92
108105,20110831,1209.35,1230.71,1213,1218.89
108105,20110901,1203.85,1229.29,1219.12,1204.42
108105,20110902,1170.56,1203.9,1203.9,1173.97
108105,20110906,1140.13,1173.97,1173.97,1165.24
108105,20110907,1165.85,1198.62,1165.85,1198.62
108105,20110908,1183.34,1204.4,1197.98,1185.9
108105,20110909,1148.37,1185.37,1185.37,1154.23
108105,20110912,1136.07,1162.52,1153.5,1162.27
108105,20110913,1157.44,1176.41,1162.59,1172.87
108105,20110914,1162.73,1202.38,1173.32,1188.68
108105,20110915,1189.44,1209.11,1189.44,1209.11
108105,20110916,1204.46,1220.06,1209.21,1216.01
108105,20110919,1188.36,1214.99,1214.99,1204.09
108105,20110920,1201.29,1220.39,1204.5,1202.09
108105,20110921,1166.21,1206.3,1203.63,1166.76
108105,20110922,1114.22,1164.55,1164.55,1129.56
108105,20110923,1121.36,1141.72,1128.82,1136.43
108105,20110926,1131.07,1164.19,1136.91,1162.95
108105,20110927,1163.32,1195.86,1163.32,1175.38
108105,20110928,1150.4,1184.71,1175.39,1151.06
108105,20110929,1139.93,1175.87,1151.74,1160.4
108105,20110930,1131.34,1159.93,1159.93,1131.42
108105,20111003,1098.92,1138.99,1131.21,1099.23
108105,20111004,1074.77,1125.12,1097.42,1123.95
108105,20111005,1115.68,1146.07,1124.03,1144.03
108105,20111006,1134.95,1165.55,1144.11,1164.97
108105,20111007,1150.26,1171.4,1165.03,1155.46
108105,20111010,1158.15,1194.91,1158.15,1194.89
108105,20111011,1187.3,1199.24,1194.6,1195.54
108105,20111012,1196.19,1220.25,1196.19,1207.25
108105,20111013,1190.58,1207.46,1206.96,1203.66
108105,20111014,1205.65,1224.61,1205.65,1224.58
108105,20111017,1198.55,1224.47,1224.47,1200.86
108105,20111018,1191.48,1233.1,1200.75,1225.38
108105,20111019,1206.31,1229.64,1223.46,1209.88
108105,20111020,1197.34,1219.53,1209.92,1215.39
108105,20111021,1215.39,1239.03,1215.39,1238.25
108105,20111024,1238.72,1256.55,1238.72,1254.19
108105,20111025,1226.79,1254.19,1254.19,1229.05
108105,20111026,1221.06,1246.28,1229.17,1242
108105,20111027,1243.97,1292.66,1243.97,1284.59
108105,20111028,1277.01,1287.08,1284.39,1285.09
108105,20111031,1253.16,1284.96,1284.96,1253.3
108105,20111101,1215.42,1251,1251,1218.28
108105,20111102,1219.62,1242.48,1219.62,1237.9
108105,20111103,1234.81,1263.21,1238.25,1261.15
108105,20111104,1238.92,1260.82,1260.82,1253.23
108105,20111107,1240.75,1261.7,1253.21,1261.12
108105,20111108,1254.99,1277.55,1261.12,1275.92
108105,20111109,1226.64,1275.18,1275.18,1229.1
108105,20111110,1227.7,1246.22,1229.59,1239.7
108105,20111111,1240.12,1266.98,1240.12,1263.85
108105,20111114,1246.68,1263.85,1263.85,1251.78
108105,20111115,1244.34,1264.25,1251.7,1257.81
108105,20111116,1235.67,1259.61,1257.81,1236.91
108105,20111117,1209.43,1237.73,1236.56,1216.13
108105,20111118,1211.36,1223.51,1216.19,1215.65
108105,20111121,1183.16,1215.62,1215.62,1192.98
108105,20111122,1181.65,1196.81,1192.98,1188.04
108105,20111123,1161.79,1187.48,1187.48,1161.79
108105,20111125,1158.66,1172.66,1161.41,1158.67
108105,20111128,1158.67,1197.35,1158.67,1192.55
108105,20111129,1191.8,1203.67,1192.56,1195.19
108105,20111130,1196.72,1247.11,1196.72,1246.96
108105,20111201,1239.73,1251.09,1246.91,1244.58
108105,20111202,1243.35,1260.08,1246.03,1244.28
108105,20111205,1244.33,1266.73,1244.33,1257.08
108105,20111206,1253.03,1266.03,1257.19,1258.47
108105,20111207,1244.8,1267.06,1258.14,1261.01
108105,20111208,1231.47,1260.87,1260.87,1234.35
108105,20111209,1234.48,1258.25,1234.48,1255.19
108105,20111212,1227.25,1255.05,1255.05,1236.47
108105,20111213,1219.43,1249.86,1236.83,1225.73
108105,20111214,1209.47,1225.73,1225.73,1211.82
108105,20111215,1212.12,1225.6,1212.12,1215.75
108105,20111216,1215.2,1231.04,1216.09,1219.66
108105,20111219,1202.37,1224.57,1219.74,1205.35
108105,20111220,1205.72,1242.82,1205.72,1241.3
108105,20111221,1229.51,1245.09,1241.25,1243.72
108105,20111222,1243.72,1255.22,1243.72,1254
108105,20111223,1254,1265.42,1254,1265.33
108105,20111227,1262.3,1269.37,1265.02,1265.43
108105,20111228,1248.64,1265.85,1265.38,1249.64
108105,20111229,1249.75,1263.54,1249.75,1263.02
108105,20111230,1257.46,1264.12,1262.82,1257.6
108105,20120103,1258.86,1284.62,1258.86,1277.06
108105,20120104,1268.1,1278.73,1277.03,1277.3
108105,20120105,1265.26,1283.05,1277.3,1281.06
108105,20120106,1273.34,1281.84,1280.93,1277.81
108105,20120109,1274.55,1281.99,1277.83,1280.7
108105,20120110,1280.77,1296.46,1280.77,1292.08
108105,20120111,1285.41,1293.8,1292.02,1292.48
108105,20120112,1285.77,1296.82,1292.48,1295.5
108105,20120113,1277.58,1294.82,1294.82,1289.09
108105,20120117,1290.22,1303,1290.22,1293.67
108105,20120118,1290.99,1308.11,1293.65,1308.04
108105,20120119,1308.07,1315.49,1308.07,1314.5
108105,20120120,1309.17,1315.38,1314.49,1315.38
108105,20120123,1309.89,1322.28,1315.29,1316
108105,20120124,1306.06,1315.96,1315.96,1314.65
108105,20120125,1307.65,1328.3,1314.4,1326.06
108105,20120126,1313.6,1333.47,1326.28,1318.43
108105,20120127,1311.72,1320.06,1318.25,1316.33
108105,20120130,1300.49,1316.16,1316.16,1313.01
108105,20120131,1306.69,1321.41,1313.53,1312.41
108105,20120201,1312.45,1330.52,1312.45,1324.09
108105,20120202,1321.57,1329.19,1324.24,1325.54
108105,20120203,1326.21,1345.34,1326.21,1344.9
108105,20120206,1337.52,1344.36,1344.32,1344.33
108105,20120207,1335.92,1349.24,1344.33,1347.05
108105,20120208,1341.95,1351,1347.04,1349.96
108105,20120209,1344.63,1354.32,1349.97,1351.95
108105,20120210,1337.35,1351.21,1351.21,1342.64
108105,20120213,1343.06,1353.35,1343.06,1351.77
108105,20120214,1340.83,1351.3,1351.3,1350.5
108105,20120215,1340.8,1355.87,1350.52,1343.23
108105,20120216,1341.22,1359.02,1342.61,1358.04
108105,20120217,1357.24,1363.4,1358.06,1361.23
108105,20120221,1358.11,1367.76,1361.22,1362.21
108105,20120222,1355.53,1362.7,1362.11,1357.66
108105,20120223,1352.28,1364.24,1357.53,1363.46
108105,20120224,1363.46,1368.92,1363.46,1365.74
108105,20120227,1354.92,1371.94,1365.2,1367.59
108105,20120228,1365.97,1373.09,1367.56,1372.18
108105,20120229,1363.81,1378.04,1372.2,1365.68
108105,20120301,1365.9,1376.17,1365.9,1374.09
108105,20120302,1366.42,1374.53,1374.09,1369.63
108105,20120305,1359.13,1369.59,1369.59,1364.33
108105,20120306,1340.03,1363.63,1363.63,1343.36
108105,20120307,1343.39,1354.85,1343.39,1352.63
108105,20120308,1352.65,1368.72,1352.65,1365.91
108105,20120309,1365.97,1374.76,1365.97,1370.87
108105,20120312,1366.69,1373.04,1370.78,1371.09
108105,20120313,1371.92,1396.13,1371.92,1395.95
108105,20120314,1389.97,1399.42,1395.95,1394.28
108105,20120315,1392.78,1402.63,1394.17,1402.6
108105,20120316,1401.47,1405.88,1402.55,1404.17
108105,20120319,1402.43,1414,1404.17,1409.75
108105,20120320,1397.68,1409.59,1409.59,1405.52
108105,20120321,1400.64,1407.75,1405.52,1402.89
108105,20120322,1388.73,1402.89,1402.89,1392.78
108105,20120323,1386.87,1399.18,1392.78,1397.11
108105,20120326,1397.11,1416.58,1397.11,1416.51
108105,20120327,1411.95,1419.15,1416.55,1412.52
108105,20120328,1397.2,1413.65,1412.52,1405.54
108105,20120329,1391.56,1405.39,1405.39,1403.28
108105,20120330,1401.42,1410.89,1403.31,1408.47
108105,20120402,1404.46,1422.38,1408.47,1419.04
108105,20120403,1404.62,1419,1418.98,1413.38
108105,20120404,1394.09,1413.09,1413.09,1398.96
108105,20120405,1392.92,1401.6,1398.79,1398.08
108105,20120409,1378.24,1397.45,1397.45,1382.2
108105,20120410,1357.38,1383.01,1382.18,1358.59
108105,20120411,1358.98,1374.71,1358.98,1368.71
108105,20120412,1368.77,1388.13,1368.77,1387.57
108105,20120413,1369.85,1387.61,1387.61,1370.26
108105,20120416,1365.38,1379.66,1370.27,1369.57
